file,host,port,proto,state,service
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),445,tcp,filtered,microsoft-ds
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),502,tcp,filtered,mbap
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),1433,tcp,filtered,ms-sql-s
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),2004,tcp,filtered,mailbox
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),3306,tcp,filtered,mysql
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),20548,tcp,filtered,unknown
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),28784,tcp,filtered,unknown
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,43.27.230.67.dsl.intelnet.net.gt (67.230.27.43),57176,tcp,filtered,unknown
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),102,tcp,filtered,iso-tsap
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),445,tcp,filtered,microsoft-ds
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),502,tcp,filtered,mbap
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),1433,tcp,filtered,ms-sql-s
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),2004,tcp,filtered,mailbox
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),3306,tcp,filtered,mysql
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),20548,tcp,filtered,unknown
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),28784,tcp,filtered,unknown
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,70.27.230.67.dsl.intelnet.net.gt (67.230.27.70),57176,tcp,filtered,unknown
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),102,tcp,filtered,iso-tsap
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),445,tcp,filtered,microsoft-ds
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),502,tcp,filtered,mbap
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),1433,tcp,filtered,ms-sql-s
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),2004,tcp,filtered,mailbox
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),3306,tcp,filtered,mysql
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),20548,tcp,filtered,unknown
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),28784,tcp,filtered,unknown
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,169.27.230.67.dsl.intelnet.net.gt (67.230.27.169),57176,tcp,filtered,unknown
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),102,tcp,filtered,iso-tsap
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),445,tcp,filtered,microsoft-ds
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),502,tcp,filtered,mbap
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),1433,tcp,filtered,ms-sql-s
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),2004,tcp,filtered,mailbox
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),3306,tcp,filtered,mysql
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),20548,tcp,filtered,unknown
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),28784,tcp,filtered,unknown
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,216.27.230.67.dsl.intelnet.net.gt (67.230.27.216),57176,tcp,filtered,unknown
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),102,tcp,filtered,iso-tsap
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),445,tcp,filtered,microsoft-ds
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),502,tcp,filtered,mbap
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),1433,tcp,filtered,ms-sql-s
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),2004,tcp,filtered,mailbox
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),3306,tcp,filtered,mysql
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),20548,tcp,filtered,unknown
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),28784,tcp,filtered,unknown
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,223.27.230.67.dsl.intelnet.net.gt (67.230.27.223),57176,tcp,filtered,unknown
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),102,tcp,filtered,iso-tsap
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),445,tcp,filtered,microsoft-ds
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),502,tcp,filtered,mbap
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),1433,tcp,filtered,ms-sql-s
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),2004,tcp,filtered,mailbox
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),3306,tcp,filtered,mysql
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),20548,tcp,filtered,unknown
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),28784,tcp,filtered,unknown
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,18.28.230.67.dsl.intelnet.net.gt (67.230.28.18),57176,tcp,filtered,unknown
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),102,tcp,filtered,iso-tsap
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),445,tcp,filtered,microsoft-ds
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),502,tcp,filtered,mbap
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),1433,tcp,filtered,ms-sql-s
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),2004,tcp,filtered,mailbox
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),3306,tcp,filtered,mysql
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),20548,tcp,filtered,unknown
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),28784,tcp,filtered,unknown
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,80.28.230.67.dsl.intelnet.net.gt (67.230.28.80),57176,tcp,filtered,unknown
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),102,tcp,filtered,iso-tsap
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),445,tcp,filtered,microsoft-ds
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),502,tcp,filtered,mbap
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),1433,tcp,filtered,ms-sql-s
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),2004,tcp,filtered,mailbox
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),3306,tcp,filtered,mysql
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),20548,tcp,filtered,unknown
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),28784,tcp,filtered,unknown
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,220.28.230.67.dsl.intelnet.net.gt (67.230.28.220),57176,tcp,filtered,unknown
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),102,tcp,filtered,iso-tsap
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),445,tcp,filtered,microsoft-ds
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),502,tcp,filtered,mbap
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),1433,tcp,filtered,ms-sql-s
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),2004,tcp,filtered,mailbox
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),3306,tcp,filtered,mysql
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),20548,tcp,filtered,unknown
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),28784,tcp,filtered,unknown
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,94.29.230.67.dsl.intelnet.net.gt (67.230.29.94),57176,tcp,filtered,unknown
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),102,tcp,filtered,iso-tsap
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),445,tcp,filtered,microsoft-ds
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),502,tcp,filtered,mbap
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),1433,tcp,filtered,ms-sql-s
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),2004,tcp,filtered,mailbox
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),3306,tcp,filtered,mysql
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),20548,tcp,filtered,unknown
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),28784,tcp,filtered,unknown
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,165.29.230.67.dsl.intelnet.net.gt (67.230.29.165),57176,tcp,filtered,unknown
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),102,tcp,filtered,iso-tsap
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),445,tcp,filtered,microsoft-ds
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),502,tcp,filtered,mbap
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),1433,tcp,filtered,ms-sql-s
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),2004,tcp,filtered,mailbox
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),3306,tcp,filtered,mysql
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),20548,tcp,filtered,unknown
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),28784,tcp,filtered,unknown
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,212.29.230.67.dsl.intelnet.net.gt (67.230.29.212),57176,tcp,filtered,unknown
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),102,tcp,filtered,iso-tsap
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),445,tcp,filtered,microsoft-ds
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),502,tcp,filtered,mbap
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),1433,tcp,filtered,ms-sql-s
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),2004,tcp,filtered,mailbox
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),3306,tcp,filtered,mysql
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),20548,tcp,filtered,unknown
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),28784,tcp,filtered,unknown
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,233.30.230.67.dsl.intelnet.net.gt (67.230.30.233),57176,tcp,filtered,unknown
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),102,tcp,filtered,iso-tsap
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),445,tcp,filtered,microsoft-ds
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),502,tcp,filtered,mbap
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),1433,tcp,filtered,ms-sql-s
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),2004,tcp,filtered,mailbox
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),3306,tcp,filtered,mysql
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),20548,tcp,filtered,unknown
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),28784,tcp,filtered,unknown
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,69.31.230.67.dsl.intelnet.net.gt (67.230.31.69),57176,tcp,filtered,unknown
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),102,tcp,filtered,iso-tsap
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),445,tcp,filtered,microsoft-ds
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),502,tcp,filtered,mbap
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),1433,tcp,filtered,ms-sql-s
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),2004,tcp,filtered,mailbox
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),3306,tcp,filtered,mysql
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),20548,tcp,filtered,unknown
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),28784,tcp,filtered,unknown
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,227.31.230.67.dsl.intelnet.net.gt (67.230.31.227),57176,tcp,filtered,unknown
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),102,tcp,filtered,iso-tsap
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),445,tcp,filtered,microsoft-ds
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),502,tcp,filtered,mbap
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),1433,tcp,filtered,ms-sql-s
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),2004,tcp,filtered,mailbox
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),3306,tcp,filtered,mysql
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),20548,tcp,filtered,unknown
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),28784,tcp,filtered,unknown
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,249.31.230.67.dsl.intelnet.net.gt (67.230.31.249),57176,tcp,filtered,unknown
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),102,tcp,filtered,iso-tsap
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),445,tcp,filtered,microsoft-ds
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),502,tcp,filtered,mbap
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),1433,tcp,filtered,ms-sql-s
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),2004,tcp,filtered,mailbox
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),3306,tcp,filtered,mysql
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),20548,tcp,filtered,unknown
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),28784,tcp,filtered,unknown
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,31.72.79.69.dsl.intelnet.net.gt (69.79.72.31),57176,tcp,filtered,unknown
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),102,tcp,filtered,iso-tsap
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),445,tcp,filtered,microsoft-ds
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),502,tcp,filtered,mbap
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),1433,tcp,filtered,ms-sql-s
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),2004,tcp,filtered,mailbox
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),3306,tcp,filtered,mysql
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),20548,tcp,filtered,unknown
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),28784,tcp,filtered,unknown
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,100.72.79.69.dsl.intelnet.net.gt (69.79.72.100),57176,tcp,filtered,unknown
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),102,tcp,filtered,iso-tsap
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),445,tcp,filtered,microsoft-ds
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),502,tcp,filtered,mbap
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),1433,tcp,filtered,ms-sql-s
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),2004,tcp,filtered,mailbox
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),3306,tcp,filtered,mysql
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),20548,tcp,filtered,unknown
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),28784,tcp,filtered,unknown
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,237.72.79.69.dsl.intelnet.net.gt (69.79.72.237),57176,tcp,filtered,unknown
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),102,tcp,filtered,iso-tsap
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),445,tcp,filtered,microsoft-ds
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),502,tcp,filtered,mbap
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),1433,tcp,filtered,ms-sql-s
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),2004,tcp,filtered,mailbox
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),3306,tcp,filtered,mysql
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),20548,tcp,filtered,unknown
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),28784,tcp,filtered,unknown
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,77.73.79.69.dsl.intelnet.net.gt (69.79.73.77),57176,tcp,filtered,unknown
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),102,tcp,filtered,iso-tsap
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),445,tcp,filtered,microsoft-ds
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),502,tcp,filtered,mbap
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),1433,tcp,filtered,ms-sql-s
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),2004,tcp,filtered,mailbox
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),3306,tcp,filtered,mysql
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),20548,tcp,filtered,unknown
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),28784,tcp,filtered,unknown
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,127.73.79.69.dsl.intelnet.net.gt (69.79.73.127),57176,tcp,filtered,unknown
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),102,tcp,filtered,iso-tsap
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),445,tcp,filtered,microsoft-ds
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),502,tcp,filtered,mbap
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),1433,tcp,filtered,ms-sql-s
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),2004,tcp,filtered,mailbox
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),3306,tcp,filtered,mysql
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),20548,tcp,filtered,unknown
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),28784,tcp,filtered,unknown
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,131.73.79.69.dsl.intelnet.net.gt (69.79.73.131),57176,tcp,filtered,unknown
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),102,tcp,filtered,iso-tsap
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),445,tcp,filtered,microsoft-ds
